,Family,Common name,Scientific name,2018 IUCN Red List category,2022 IUCN Red List category
6631,Bush-shrikes,Bocage's Bush-shrike,Chlorophoneus bocagei,LC,LC
6632,Bush-shrikes,Orange-breasted Bush-shrike,Chlorophoneus sulfureopectus,LC,LC
6633,Bush-shrikes,Lowland Sooty Boubou,Laniarius leucorhynchus,LC,LC
6634,Bush-shrikes,Mountain Sooty Boubou,Laniarius poensis,LC,LC
6635,Bush-shrikes,Albertine Sooty Boubou,Laniarius holomelas,LC,LC
6636,Bush-shrikes,Fülleborn's Boubou,Laniarius fuelleborni,LC,LC
6637,Bush-shrikes,Slate-coloured Boubou,Laniarius funebris,LC,LC
6638,Bush-shrikes,Lühder's Bush-shrike,Laniarius luehderi,LC,LC
6639,Bush-shrikes,Braun's Bush-shrike,Laniarius brauni,EN,EN
6640,Bush-shrikes,Gabela Bush-shrike,Laniarius amboimensis,EN,EN
6641,Bush-shrikes,Red-naped Bush-shrike,Laniarius ruficeps,LC,LC
6642,Bush-shrikes,Tropical Boubou,Laniarius aethiopicus,LC,LC
6643,Bush-shrikes,Manda Boubou,Laniarius nigerrimus,LC,LC
6644,Bush-shrikes,Zanzibar Boubou,Laniarius sublacteus,LC,LC
6645,Bush-shrikes,Southern Boubou,Laniarius ferrugineus,LC,LC
6646,Bush-shrikes,Swamp Boubou,Laniarius bicolor,LC,LC
6647,Bush-shrikes,Turati's Boubou,Laniarius turatii,LC,LC
6648,Bush-shrikes,Yellow-crowned Gonolek,Laniarius barbarus,LC,LC
6649,Bush-shrikes,Black-headed Gonolek,Laniarius erythrogaster,LC,LC
6650,Bush-shrikes,Crimson-breasted Gonolek,Laniarius atrococcineus,LC,LC
6651,Bush-shrikes,Papyrus Gonolek,Laniarius mufumbiri,NT,NT
6652,Bush-shrikes,Yellow-breasted Boubou,Laniarius atroflavus,LC,LC
6653,Bush-shrikes,Rosy-patched Bush-shrike,Rhodophoneus cruentus,LC,LC
6654,Bush-shrikes,Bokmakierie,Telophorus zeylonus,LC,LC
6655,Bush-shrikes,Doherty's Bush-shrike,Telophorus dohertyi,LC,LC
6656,Bush-shrikes,Gorgeous Bush-shrike,Telophorus viridis,LC,LC
6657,Fantails,Drongo Fantail,Chaetorhynchus papuensis,LC,LC
6658,Fantails,Natewa Silktail,Lamprolia klinesmithi,VU,VU
6659,Fantails,Taveuni Silktail,Lamprolia victoriae,NT,NT
6660,Fantails,Black Fantail,Rhipidura atra,LC,LC
6661,Fantails,Black-and-cinnamon Fantail,Rhipidura nigrocinnamomea,LC,LC
6662,Fantails,Blue-headed Fantail,Rhipidura cyaniceps,LC,LC
6663,Fantails,Tablas Fantail,Rhipidura sauli,VU,VU
6664,Fantails,Visayan Fantail,Rhipidura albiventris,LC,LC
6665,Fantails,Visayan Blue Fantail,Rhipidura samarensis,LC,LC
6666,Fantails,Mindanao Blue Fantail,Rhipidura superciliaris,LC,LC
6667,Fantails,White-bellied Fantail,Rhipidura euryura,LC,LC
6668,Fantails,Spotted Fantail,Rhipidura perlata,LC,LC
6669,Fantails,Cinnamon-tailed Fantail,Rhipidura fuscorufa,NT,NT
6670,Fantails,Roti Fantail,Rhipidura tenkatei,LC,LC
6671,Fantails,Timor Fantail,Rhipidura rufiventris,LC,LC
6672,Fantails,Banda Fantail,Rhipidura hoedti,LC,LC
6673,Fantails,Buru Fantail,Rhipidura bouruensis,LC,LC
6674,Fantails,Obi Fantail,Rhipidura obiensis,LC,LC
6675,Fantails,Seram Fantail,Rhipidura cinerea,LC,LC
6676,Fantails,Kai Fantail,Rhipidura assimilis,LC,LC
6677,Fantails,Biak Fantail,Rhipidura kordensis,LC,LC
6678,Fantails,Northern Fantail,Rhipidura isura,LC,LC
6679,Fantails,White-winged Fantail,Rhipidura cockerelli,LC,LC
6680,Fantails,White-gorgeted Fantail,Rhipidura coultasi,NT,NT
6681,Fantails,Brown-capped Fantail,Rhipidura diluta,LC,LC
6682,Fantails,Sooty Thicket-fantail,Rhipidura threnothorax,LC,LC
6683,Fantails,Black Thicket-fantail,Rhipidura maculipectus,LC,LC
6684,Fantails,White-bellied Thicket-fantail,Rhipidura leucothorax,LC,LC
6685,Fantails,Willie Wagtail,Rhipidura leucophrys,LC,LC
6686,Fantails,Sunda Pied Fantail,Rhipidura javanica,LC,LC
6687,Fantails,Philippine Pied Fantail,Rhipidura nigritorquis,LC,LC
6688,Fantails,White-browed Fantail,Rhipidura aureola,LC,LC
6689,Fantails,White-spotted Fantail,Rhipidura albogularis,LC,LC
6690,Fantails,White-throated Fantail,Rhipidura albicollis,LC,LC
6691,Fantails,Rufous-tailed Fantail,Rhipidura phoenicura,LC,LC
6692,Fantails,Dimorphic Fantail,Rhipidura brachyrhyncha,LC,LC
6693,Fantails,Rufous-backed Fantail,Rhipidura rufidorsa,LC,LC
6694,Fantails,Bismarck Fantail,Rhipidura dahli,LC,LC
6695,Fantails,Mussau Fantail,Rhipidura matthiae,NT,NT
6696,Fantails,Malaita Fantail,Rhipidura malaitae,VU,VU
6697,Fantails,Palau Fantail,Rhipidura lepida,LC,LC
6698,Fantails,Rusty-bellied Fantail,Rhipidura teysmanni,LC,LC
6699,Fantails,Tawny-backed Fantail,Rhipidura superflua,LC,LC
6700,Fantails,Streaky-breasted Fantail,Rhipidura dedemi,LC,LC
6701,Fantails,Long-tailed Fantail,Rhipidura opistherythra,NT,NT
6702,Fantails,Rufous Fantail,Rhipidura rufifrons,LC,LC
6703,Fantails,Pohnpei Fantail,Rhipidura kubaryi,LC,LC
6704,Fantails,White-fronted Fantail,Rhipidura melanolaema,LC,LC
6705,Fantails,Manus Fantail,Rhipidura semirubra,VU,VU
6706,Fantails,Arafura Fantail,Rhipidura dryas,LC,LC
6707,Fantails,Friendly Fantail,Rhipidura albolimbata,LC,LC
6708,Fantails,Chestnut-bellied Fantail,Rhipidura hyperythra,LC,LC
6709,Fantails,Bougainville Fantail,Rhipidura drownei,LC,LC
6710,Fantails,Guadalcanal Fantail,Rhipidura ocularis,LC,LC
6711,Fantails,New Caledonia Streaked Fantail,Rhipidura verreauxi,LC,LC
6712,Fantails,Vanuatu Streaked Fantail,Rhipidura spilodera,LC,LC
6713,Fantails,Fiji Streaked Fantail,Rhipidura layardi,LC,LC
6714,Fantails,Taveuni Streaked Fantail,Rhipidura rufilateralis,NT,NT
6715,Fantails,Dusky Fantail,Rhipidura tenebrosa,NT,NT
6716,Fantails,Rennell Fantail,Rhipidura rennelliana,LC,LC
6717,Fantails,Samoan Fantail,Rhipidura nebulosa,LC,LC
6718,Fantails,Kadavu Fantail,Rhipidura personata,NT,NT
6719,Fantails,Mangrove Fantail,Rhipidura phasiana,LC,LC
6720,Fantails,Grey Fantail,Rhipidura albiscapa,LC,LC
6721,Fantails,New Zealand Fantail,Rhipidura fuliginosa,LC,LC
6722,Drongos,Square-tailed Drongo,Dicrurus ludwigii,LC,LC
6723,Drongos,Shining Drongo,Dicrurus atripennis,LC,LC
6724,Drongos,Fork-tailed Drongo,Dicrurus adsimilis,LC,LC
6725,Drongos,Velvet-mantled Drongo,Dicrurus modestus,LC,LC
6726,Drongos,Comoro Drongo,Dicrurus fuscipennis,EN,EN
6727,Drongos,Aldabra Drongo,Dicrurus aldabranus,NT,NT
6728,Drongos,Crested Drongo,Dicrurus forficatus,LC,LC
6729,Drongos,Mayotte Drongo,Dicrurus waldenii,VU,VU
6730,Drongos,Black Drongo,Dicrurus macrocercus,LC,LC
6731,Drongos,Ashy Drongo,Dicrurus leucophaeus,LC,LC
6732,Drongos,White-bellied Drongo,Dicrurus caerulescens,LC,LC
6733,Drongos,Crow-billed Drongo,Dicrurus annectens,LC,LC
6734,Drongos,Bronzed Drongo,Dicrurus aeneus,LC,LC
6735,Drongos,Lesser Racquet-tailed Drongo,Dicrurus remifer,LC,LC
6736,Drongos,Balicassiao,Dicrurus balicassius,LC,LC
6737,Drongos,Hair-crested Drongo,Dicrurus hottentottus,LC,LC
6738,Drongos,Short-tailed Drongo,Dicrurus striatus,LC,LC
6739,Drongos,Sumatran Drongo,Dicrurus sumatranus,NT,NT
6740,Drongos,Wallacean Drongo,Dicrurus densus,LC,LC
6741,Drongos,Tablas Drongo,Dicrurus menagei,EN,EN
6742,Drongos,Sulawesi Drongo,Dicrurus montanus,LC,LC
6743,Drongos,Spangled Drongo,Dicrurus bracteatus,LC,LC
6744,Drongos,Ribbon-tailed Drongo,Dicrurus megarhynchus,NT,NT
6745,Drongos,Andaman Drongo,Dicrurus andamanensis,LC,LC
6746,Drongos,Greater Racquet-tailed Drongo,Dicrurus paradiseus,LC,LC
6747,Drongos,Sri Lanka Drongo,Dicrurus lophorinus,LC,LC
6748,Ifrit,Blue-capped Ifrit,Ifrita kowaldi,LC,LC
6749,Monarch-flycatchers,Guam Flycatcher,Myiagra freycineti,EX,EX
6750,Monarch-flycatchers,Chuuk Flycatcher,Myiagra oceanica,LC,LC
6751,Monarch-flycatchers,Palau Flycatcher,Myiagra erythrops,LC,LC
6752,Monarch-flycatchers,Pohnpei Flycatcher,Myiagra pluto,LC,LC
6753,Monarch-flycatchers,Moluccan Flycatcher,Myiagra galeata,LC,LC
6754,Monarch-flycatchers,Biak Flycatcher,Myiagra atra,NT,NT
6755,Monarch-flycatchers,Leaden Flycatcher,Myiagra rubecula,LC,LC
6756,Monarch-flycatchers,Steel-blue Flycatcher,Myiagra ferrocyanea,LC,LC
6757,Monarch-flycatchers,Makira Flycatcher,Myiagra cervinicauda,NT,NT
6758,Monarch-flycatchers,Melanesian Flycatcher,Myiagra caledonica,LC,LC
6759,Monarch-flycatchers,Vanikoro Flycatcher,Myiagra vanikorensis,LC,LC
6760,Monarch-flycatchers,Samoan Flycatcher,Myiagra albiventris,NT,NT
6761,Monarch-flycatchers,Chestnut-throated Flycatcher,Myiagra castaneigularis,LC,LC
6762,Monarch-flycatchers,Azure-crested Flycatcher,Myiagra azureocapilla,NT,NT
6763,Monarch-flycatchers,Broad-billed Flycatcher,Myiagra ruficollis,LC,LC
6764,Monarch-flycatchers,Satin Flycatcher,Myiagra cyanoleuca,LC,LC
6765,Monarch-flycatchers,Shining Flycatcher,Myiagra alecto,LC,LC
6766,Monarch-flycatchers,Mussau Flycatcher,Myiagra hebetior,VU,VU
6767,Monarch-flycatchers,Velvet Flycatcher,Myiagra eichhorni,LC,LC
6768,Monarch-flycatchers,Djaul Flycatcher,Myiagra cervinicolor,VU,VU
6769,Monarch-flycatchers,Paperbark Flycatcher,Myiagra nana,LC,LC
6770,Monarch-flycatchers,Restless Flycatcher,Myiagra inquieta,LC,LC
6771,Monarch-flycatchers,Ochre-collared Monarch,Arses insularis,LC,LC
6772,Monarch-flycatchers,Frilled Monarch,Arses telescopthalmus,LC,LC
6773,Monarch-flycatchers,Frill-necked Monarch,Arses lorealis,LC,LC
6774,Monarch-flycatchers,Pied Monarch,Arses kaupi,LC,LC
6775,Monarch-flycatchers,Magpie-lark,Grallina cyanoleuca,LC,LC
6776,Monarch-flycatchers,Torrent-lark,Grallina bruijnii,LC,LC
6777,Monarch-flycatchers,Black Monarch,Symposiachrus axillaris,LC,LC
6778,Monarch-flycatchers,Rufous Monarch,Symposiachrus rubiensis,LC,LC
6779,Monarch-flycatchers,Spot-winged Monarch,Symposiachrus guttula,LC,LC
6780,Monarch-flycatchers,Black-bibbed Monarch,Symposiachrus mundus,LC,LC
6781,Monarch-flycatchers,Flores Monarch,Symposiachrus sacerdotum,EN,EN
6782,Monarch-flycatchers,Black-chinned Monarch,Symposiachrus boanensis,CR,CR
6783,Monarch-flycatchers,Spectacled Monarch,Symposiachrus trivirgatus,LC,LC
6784,Monarch-flycatchers,White-tipped Monarch,Symposiachrus everetti,EN,EN
6785,Monarch-flycatchers,Black-tipped Monarch,Symposiachrus loricatus,LC,LC
6786,Monarch-flycatchers,White-tailed Monarch,Symposiachrus leucurus,NT,NT
6787,Monarch-flycatchers,Kofiau Monarch,Symposiachrus julianae,VU,NT
6788,Monarch-flycatchers,Biak Monarch,Symposiachrus brehmii,EN,EN
6789,Monarch-flycatchers,Hooded Monarch,Symposiachrus manadensis,LC,LC
6790,Monarch-flycatchers,Manus Monarch,Symposiachrus infelix,NT,NT
6791,Monarch-flycatchers,White-breasted Monarch,Symposiachrus menckei,NT,NT
6792,Monarch-flycatchers,Black-tailed Monarch,Symposiachrus verticalis,LC,LC
6793,Monarch-flycatchers,Djaul Monarch,Symposiachrus ateralbus,VU,VU
6794,Monarch-flycatchers,Solomons Pied Monarch,Symposiachrus barbatus,NT,NT
6795,Monarch-flycatchers,Malaita Monarch,Symposiachrus malaitae,NT,NT
6796,Monarch-flycatchers,Kolombangara Monarch,Symposiachrus browni,NT,NT
6797,Monarch-flycatchers,White-collared Monarch,Symposiachrus vidua,LC,LC
6798,Monarch-flycatchers,Golden Monarch,Carterornis chrysomela,LC,LC
6799,Monarch-flycatchers,White-eared Monarch,Carterornis leucotis,LC,LC
6800,Monarch-flycatchers,White-naped Monarch,Carterornis pileatus,LC,LC
6801,Monarch-flycatchers,Tanimbar Monarch,Carterornis castus,LC,LC
6802,Monarch-flycatchers,Kauai Elepaio,Chasiempis sclateri,VU,VU
6803,Monarch-flycatchers,Oahu Elepaio,Chasiempis ibidis,EN,EN
6804,Monarch-flycatchers,Hawaii Elepaio,Chasiempis sandwichensis,VU,VU
6805,Monarch-flycatchers,Maupiti Monarch,Pomarea pomarea,EX,EX
6806,Monarch-flycatchers,Tahiti Monarch,Pomarea nigra,CR,CR
6807,Monarch-flycatchers,Rarotonga Monarch,Pomarea dimidiata,VU,VU
6808,Monarch-flycatchers,Eiao Monarch,Pomarea fluxa,EX,EX
6809,Monarch-flycatchers,Iphis Monarch,Pomarea iphis,CR,CR
6810,Monarch-flycatchers,Fatu Hiva Monarch,Pomarea whitneyi,CR,CR
6811,Monarch-flycatchers,Nuku Hiva Monarch,Pomarea nukuhivae,EX,EX
6812,Monarch-flycatchers,Ua Pou Monarch,Pomarea mira,CR (PE),CR (PE)
6813,Monarch-flycatchers,Marquesas Monarch,Pomarea mendozae,EN,EN
6814,Monarch-flycatchers,Buff-bellied Monarch,Neolalage banksiana,LC,LC
6815,Monarch-flycatchers,Vanikoro Monarch,Mayrornis schistaceus,VU,VU
6816,Monarch-flycatchers,Ogea Monarch,Mayrornis versicolor,NT,NT
6817,Monarch-flycatchers,Slaty Monarch,Mayrornis lessoni,LC,LC
6818,Monarch-flycatchers,Southern Shrikebill,Clytorhynchus pachycephaloides,LC,LC
6819,Monarch-flycatchers,Fiji Shrikebill,Clytorhynchus vitiensis,LC,LC
6820,Monarch-flycatchers,Nendo Shrikebill,Clytorhynchus sanctaecrucis,EN,EN
6821,Monarch-flycatchers,Black-throated Shrikebill,Clytorhynchus nigrogularis,NT,NT
6822,Monarch-flycatchers,Rennell Shrikebill,Clytorhynchus hamlini,LC,NT
6823,Monarch-flycatchers,Island Monarch,Monarcha cinerascens,LC,LC
6824,Monarch-flycatchers,Chestnut-bellied Monarch,Monarcha castaneiventris,LC,LC
6825,Monarch-flycatchers,Makira Monarch,Monarcha megarhynchus,LC,LC
6826,Monarch-flycatchers,Ugi Monarch,Monarcha ugiensis,LC,LC
6827,Monarch-flycatchers,White-capped Monarch,Monarcha richardsii,LC,LC
6828,Monarch-flycatchers,Black-winged Monarch,Monarcha frater,LC,LC
6829,Monarch-flycatchers,Black-faced Monarch,Monarcha melanopsis,LC,LC
6830,Monarch-flycatchers,Tinian Monarch,Metabolus takatsukasae,VU,NT
6831,Monarch-flycatchers,Yap Monarch,Metabolus godeffroyi,NT,NT
6832,Monarch-flycatchers,Chuuk Monarch,Metabolus rugensis,EN,EN
6833,Monarch-flycatchers,Eastern Crested-flycatcher,Trochocercus bivittatus,LC,LC
6834,Monarch-flycatchers,Southern Crested-flycatcher,Trochocercus cyanomelas,LC,LC
6835,Monarch-flycatchers,Western Crested-flycatcher,Trochocercus nitens,LC,LC
6836,Monarch-flycatchers,Black-naped Monarch,Hypothymis azurea,LC,LC
6837,Monarch-flycatchers,Pale-blue Monarch,Hypothymis puella,LC,LC
6838,Monarch-flycatchers,Short-crested Monarch,Hypothymis helenae,NT,NT
6839,Monarch-flycatchers,Celestial Monarch,Hypothymis coelestis,VU,VU
6840,Monarch-flycatchers,Cerulean Paradise-flycatcher,Eutrichomyias rowleyi,CR,CR
6841,Monarch-flycatchers,Northern Rufous Paradise-flycatcher,Terpsiphone unirufa,LC,LC
6842,Monarch-flycatchers,Southern Rufous Paradise-flycatcher,Terpsiphone cinnamomea,LC,LC
6843,Monarch-flycatchers,Blue Paradise-flycatcher,Terpsiphone cyanescens,LC,LC
6844,Monarch-flycatchers,Japanese Paradise-flycatcher,Terpsiphone atrocaudata,NT,NT
6845,Monarch-flycatchers,Seychelles Paradise-flycatcher,Terpsiphone corvina,CR,VU
6846,Monarch-flycatchers,Mascarene Paradise-flycatcher,Terpsiphone bourbonnensis,LC,LC
6847,Monarch-flycatchers,Indian Paradise-flycatcher,Terpsiphone paradisi,LC,LC
6848,Monarch-flycatchers,Chinese Paradise-flycatcher,Terpsiphone incei,LC,LC
6849,Monarch-flycatchers,Oriental Paradise-flycatcher,Terpsiphone affinis,LC,LC
6850,Monarch-flycatchers,Nusa Tenggara Paradise-flycatcher,Terpsiphone floris,LC,LC
6851,Monarch-flycatchers,Madagascar Paradise-flycatcher,Terpsiphone mutata,LC,LC
6852,Monarch-flycatchers,Sao Tome Paradise-flycatcher,Terpsiphone atrochalybeia,LC,LC
6853,Monarch-flycatchers,African Paradise-flycatcher,Terpsiphone viridis,LC,LC
6854,Monarch-flycatchers,Rufous-vented Paradise-flycatcher,Terpsiphone rufocinerea,LC,LC
6855,Monarch-flycatchers,Bates's Paradise-flycatcher,Terpsiphone batesi,LC,LC
6856,Monarch-flycatchers,Red-bellied Paradise-flycatcher,Terpsiphone rufiventer,LC,LC
6857,Monarch-flycatchers,Bedford's Paradise-flycatcher,Terpsiphone bedfordi,NT,LC
6858,Crested jay,Crested Jay,Platylophus galericulatus,NT,NT
6859,Shrikes,Yellow-billed Shrike,Corvinella corvina,LC,
6860,Shrikes,Magpie Shrike,Urolestes melanoleucus,LC,
6861,Shrikes,Northern White-crowned Shrike,Eurocephalus ruppelli,LC,LC
6862,Shrikes,Southern White-crowned Shrike,Eurocephalus anguitimens,LC,LC
6863,Shrikes,Tiger Shrike,Lanius tigrinus,LC,LC
6864,Shrikes,Souza's Shrike,Lanius souzae,LC,LC
6865,Shrikes,Bull-headed Shrike,Lanius bucephalus,LC,LC
6866,Shrikes,Brown Shrike,Lanius cristatus,LC,LC
6867,Shrikes,Red-backed Shrike,Lanius collurio,LC,LC
6868,Shrikes,Red-tailed Shrike,Lanius phoenicuroides,LC,LC
6869,Shrikes,Isabelline Shrike,Lanius isabellinus,LC,LC
6870,Shrikes,Burmese Shrike,Lanius collurioides,LC,LC
6871,Shrikes,Emin's Shrike,Lanius gubernator,LC,LC
6872,Shrikes,Bay-backed Shrike,Lanius vittatus,LC,LC
6873,Shrikes,Long-tailed Shrike,Lanius schach,LC,LC
6874,Shrikes,Grey-backed Shrike,Lanius tephronotus,LC,LC
6875,Shrikes,Mountain Shrike,Lanius validirostris,NT,LC
6876,Shrikes,Mackinnon's Shrike,Lanius mackinnoni,LC,LC
6877,Shrikes,Lesser Grey Shrike,Lanius minor,LC,LC
6878,Shrikes,Loggerhead Shrike,Lanius ludovicianus,NT,NT
6879,Shrikes,Chinese Grey Shrike,Lanius sphenocercus,LC,LC
6880,Shrikes,Giant Grey Shrike,Lanius giganteus,LC,LC
6881,Shrikes,Northern Grey Shrike,Lanius borealis,LC,LC
6882,Shrikes,Great Grey Shrike,Lanius excubitor,LC,LC
6883,Shrikes,Iberian Grey Shrike,Lanius meridionalis,VU,VU
6884,Shrikes,Grey-backed Fiscal,Lanius excubitoroides,LC,LC
6885,Shrikes,Long-tailed Fiscal,Lanius cabanisi,LC,LC
6886,Shrikes,Taita Fiscal,Lanius dorsalis,LC,LC
6887,Shrikes,Somali Fiscal,Lanius somalicus,LC,LC
6888,Shrikes,Common Fiscal,Lanius collaris,LC,LC
6889,Shrikes,Newton's Fiscal,Lanius newtoni,CR,CR
6890,Shrikes,Woodchat Shrike,Lanius senator,LC,NT
6891,Shrikes,Masked Shrike,Lanius nubicus,LC,LC
6892,Crows and jays,Malay Black Magpie,Platysmurus leucopterus,LC,LC
6893,Crows and jays,Bornean Black Magpie,Platysmurus aterrimus,LC,LC
6894,Crows and jays,Ratchet-tailed Treepie,Temnurus temnurus,LC,LC
6895,Crows and jays,Racquet-tailed Treepie,Crypsirina temia,LC,LC
6896,Crows and jays,Hooded Treepie,Crypsirina cucullata,NT,NT
6897,Crows and jays,Rufous Treepie,Dendrocitta vagabunda,LC,LC
6898,Crows and jays,Grey Treepie,Dendrocitta formosae,LC,LC
6899,Crows and jays,Sumatran Treepie,Dendrocitta occipitalis,LC,LC
6900,Crows and jays,Bornean Treepie,Dendrocitta cinerascens,LC,LC
6901,Crows and jays,White-bellied Treepie,Dendrocitta leucogastra,LC,LC
6902,Crows and jays,Collared Treepie,Dendrocitta frontalis,LC,LC
6903,Crows and jays,Andaman Treepie,Dendrocitta bayleii,VU,VU
6904,Crows and jays,Red-billed Chough,Pyrrhocorax pyrrhocorax,LC,LC
6905,Crows and jays,Yellow-billed Chough,Pyrrhocorax graculus,LC,LC
6906,Crows and jays,Sri Lanka Blue Magpie,Urocissa ornata,VU,VU
6907,Crows and jays,Taiwan Blue Magpie,Urocissa caerulea,LC,LC
6908,Crows and jays,Yellow-billed Blue Magpie,Urocissa flavirostris,LC,LC
6909,Crows and jays,Red-billed Blue Magpie,Urocissa erythroryncha,LC,LC
6910,Crows and jays,White-winged Magpie,Urocissa xanthomelana,NT,NT
6911,Crows and jays,Hainan Magpie,Urocissa whiteheadi,EN,EN
6912,Crows and jays,Common Green Magpie,Cissa chinensis,LC,LC
6913,Crows and jays,Indochinese Green Magpie,Cissa hypoleuca,LC,LC
6914,Crows and jays,Javan Green Magpie,Cissa thalassina,CR,CR
6915,Crows and jays,Bornean Green Magpie,Cissa jefferyi,LC,LC
6916,Crows and jays,Grey Jay,Perisoreus canadensis,LC,LC
6917,Crows and jays,Siberian Jay,Perisoreus infaustus,LC,LC
6918,Crows and jays,Sichuan Jay,Perisoreus internigrans,VU,NT
6919,Crows and jays,Iberian Azure-winged Magpie,Cyanopica cooki,LC,LC
6920,Crows and jays,Asian Azure-winged Magpie,Cyanopica cyanus,LC,LC
6921,Crows and jays,Eurasian Jay,Garrulus glandarius,LC,LC
6922,Crows and jays,Plain-crowned Jay,Garrulus bispecularis,LC,LC
6923,Crows and jays,White-faced Jay,Garrulus leucotis,LC,LC
6924,Crows and jays,Black-headed Jay,Garrulus lanceolatus,LC,LC
6925,Crows and jays,Amami Jay,Garrulus lidthi,VU,VU
6926,Crows and jays,Ethiopian Bushcrow,Zavattariornis stresemanni,EN,EN
6927,Crows and jays,Piapiac,Ptilostomus afer,LC,LC
6928,Crows and jays,Mongolian Ground-jay,Podoces hendersoni,LC,LC
6929,Crows and jays,Xinjiang Ground-jay,Podoces biddulphi,NT,NT
6930,Crows and jays,Turkestan Ground-jay,Podoces panderi,LC,LC
6931,Crows and jays,Iranian Ground-jay,Podoces pleskei,LC,LC
6932,Crows and jays,Eurasian Magpie,Pica pica,LC,LC
6933,Crows and jays,Maghreb Magpie,Pica mauritanica,LC,LC
6934,Crows and jays,Asir Magpie,Pica asirensis,EN,EN
6935,Crows and jays,Black-billed Magpie,Pica hudsonia,LC,LC
6936,Crows and jays,Yellow-billed Magpie,Pica nutalli,VU,VU
6937,Crows and jays,Clark's Nutcracker,Nucifraga columbiana,LC,LC
6938,Crows and jays,Northern Nutcracker,Nucifraga caryocatactes,LC,LC
6939,Crows and jays,Southern Nutcracker,Nucifraga hemispila,LC,LC
6940,Crows and jays,Large-spotted Nutcracker,Nucifraga multipunctata,LC,LC
6941,Crows and jays,Daurian Jackdaw,Corvus dauuricus,LC,LC
6942,Crows and jays,Eurasian Jackdaw,Corvus monedula,LC,LC
6943,Crows and jays,Cuban Crow,Corvus nasicus,LC,LC
6944,Crows and jays,Jamaican Crow,Corvus jamaicensis,LC,NT
6945,Crows and jays,White-necked Crow,Corvus leucognaphalus,VU,VU
6946,Crows and jays,Cape Crow,Corvus capensis,LC,LC
6947,Crows and jays,Fish Crow,Corvus ossifragus,LC,LC
6948,Crows and jays,Sinaloa Crow,Corvus sinaloae,LC,LC
6949,Crows and jays,Tamaulipas Crow,Corvus imparatus,LC,LC
6950,Crows and jays,Palm Crow,Corvus palmarum,LC,LC
6951,Crows and jays,Hawaiian Crow,Corvus hawaiiensis,EW,EW
6952,Crows and jays,Rook,Corvus frugilegus,LC,LC
6953,Crows and jays,Thick-billed Raven,Corvus crassirostris,LC,LC
6954,Crows and jays,White-necked Raven,Corvus albicollis,LC,LC
6955,Crows and jays,Common Raven,Corvus corax,LC,LC
6956,Crows and jays,Chihuahuan Raven,Corvus cryptoleucus,LC,LC
6957,Crows and jays,Brown-necked Raven,Corvus ruficollis,LC,LC
6958,Crows and jays,Somali Crow,Corvus edithae,LC,LC
6959,Crows and jays,Pied Crow,Corvus albus,LC,LC
6960,Crows and jays,Fan-tailed Raven,Corvus rhipidurus,LC,LC
6961,Crows and jays,American Crow,Corvus brachyrhynchos,LC,LC
6962,Crows and jays,Northwestern Crow,Corvus caurinus,LC,LC
6963,Crows and jays,Carrion Crow,Corvus corone,LC,LC
6964,Crows and jays,Collared Crow,Corvus pectoralis,VU,VU
6965,Crows and jays,Flores Crow,Corvus florensis,EN,EN
6966,Crows and jays,Piping Crow,Corvus typicus,LC,LC
6967,Crows and jays,Banggai Crow,Corvus unicolor,CR,CR
6968,Crows and jays,Slender-billed Crow,Corvus enca,LC,LC
6969,Crows and jays,Violet Crow,Corvus violaceus,LC,LC
6970,Crows and jays,Long-billed Crow,Corvus validus,NT,NT
6971,Crows and jays,New Caledonian Crow,Corvus moneduloides,LC,LC
6972,Crows and jays,Bougainville Crow,Corvus meeki,LC,LC
6973,Crows and jays,White-billed Crow,Corvus woodfordi,LC,LC
6974,Crows and jays,Brown-headed Crow,Corvus fuscicapillus,NT,NT
6975,Crows and jays,Grey Crow,Corvus tristis,LC,LC
6976,Crows and jays,Bismarck Crow,Corvus insularis,LC,LC
